merge,10,30,0.2,127.78536081314087,(good)
merge,10,30,0.2,15.414442300796509,(good)
merge,10,30,0.2,16.05316925048828,(good)
merge,10,30,0.2,-1,(good)
merge,10,30,0.2,18.414106845855713,(good)
merge,10,30,0.2,-1,(timed_out)
merge,10,30,0.2,18.747005462646484,(good)
merge,10,30,0.2,-1,(timed_out)
merge,10,30,0.2,9.532227277755737,(good)
merge,30,10,0.2,-1,(timed_out)
merge,30,10,0.2,-1,(timed_out)
merge,30,10,0.2,77.30480647087097,(good)
merge,30,10,0.2,13.655264139175415,(good)
merge,30,10,0.2,-1,(timed_out)
merge,30,10,0.2,-1,(timed_out)
merge,30,10,0.2,-1,(timed_out)
merge,30,10,0.2,32.19991183280945,(good)
merge,30,10,0.2,-1,(timed_out)
merge,30,10,0.2,-1,(good)
merge,30,10,0.2,17.32860541343689,(good)
merge,30,10,0.2,-1,(timed_out)
merge,30,10,0.2,22.39290189743042,(good)
merge,30,10,0.2,160.26138830184937,(good)
merge,10,50,0.2,-1,(timed_out)
merge,10,50,0.2,-1,(exhausted)
merge,10,50,0.2,-1,(exhausted)
merge,10,50,0.2,-1,(timed_out)
merge,10,50,0.2,-1,(timed_out)
merge,10,50,0.2,-1,(good)
merge,10,50,0.2,-1,(exhausted)
merge,10,50,0.2,-1,(exhausted)
merge,10,50,0.2,264.74064660072327,(good)
merge,10,50,0.2,-1,(exhausted)
merge,10,50,0.2,65.74694466590881,(good)
merge,10,50,0.2,-1,(exhausted)
merge,10,50,0.2,265.04202604293823,(good)
merge,10,50,0.2,-1,(exhausted)
merge,10,50,0.2,-1,(exhausted)
merge,10,50,0.2,-1,(exhausted)
merge,10,50,0.2,78.47882723808289,(good)
merge,10,50,0.2,-1,(timed_out)
merge,10,50,0.2,0.29649996757507324,(good)
merge,10,50,0.2,-1,(timed_out)
merge,10,50,0.2,-1,(exhausted)
merge,10,50,0.2,-1,(timed_out)
merge,10,50,0.2,-1,(good)
merge,50,10,0.2,-1,(exhausted)
merge,50,10,0.2,-1,(exhausted)
merge,50,10,0.2,-1,(exhausted)
merge,50,10,0.2,-1,(timed_out)
merge,50,10,0.2,-1,(exhausted)
merge,50,10,0.2,-1,(exhausted)
merge,50,10,0.2,-1,(timed_out)
merge,50,10,0.2,-1,(exhausted)
merge,30,50,0.2,30.42161774635315,(good)
merge,30,50,0.2,52.65475296974182,(good)
merge,30,50,0.2,-1,(good)
merge,30,50,0.2,103.7934091091156,(good)
merge,30,50,0.2,-1,(good)
merge,30,50,0.2,-1,(timed_out)
merge,30,50,0.2,-1,(good)
merge,30,50,0.2,200.70217442512512,(good)
merge,50,30,0.2,-1,(good)
merge,50,30,0.2,-1,(good)
merge,50,30,0.2,-1,(good)
merge,50,30,0.2,-1,(good)
merge,50,30,0.2,-1,(good)
merge,50,30,0.2,112.52695560455322,(good)
merge,50,30,0.2,27.7419273853302,(good)
