delete.delete.delete.delete.delete,30,30,0.2,34.90679979324341,(good)
delete.delete.delete.delete.delete,30,30,0.2,19.091481685638428,(good)
delete.delete.delete.delete.delete,30,30,0.2,24.838289737701416,(good)
delete.delete.delete.delete.delete,30,30,0.2,22.814133405685425,(good)
delete.delete.delete.delete.delete,30,30,0.2,29.190670013427734,(good)
delete.delete.delete.delete.delete,30,30,0.2,21.48906445503235,(good)
delete.delete.delete.delete.delete,30,30,0.2,38.31795597076416,(good)
delete.delete.delete.delete.delete,50,50,0.2,141.0055432319641,(good)
delete.delete.delete.delete.delete,50,50,0.2,82.14471983909607,(good)
delete.delete.delete.delete.delete,50,50,0.2,119.8086256980896,(good)
delete.delete.delete.delete.delete,50,50,0.2,43.20886826515198,(good)
delete.delete.delete.delete.delete,50,50,0.2,-1,(timed_out)
delete.delete.delete.delete.delete,50,50,0.2,-1,(timed_out)
delete.delete.delete.delete.delete,50,50,0.2,30.635494232177734,(good)
delete.delete.delete.delete.delete,80,80,0.2,-1,(timed_out)
delete.delete.delete.delete.delete,80,80,0.2,-1,(timed_out)
delete.delete.delete.delete.delete,80,80,0.2,0.6280679702758789,(good)
delete.delete.delete.delete.delete,80,80,0.2,-1,(timed_out)
delete.delete.delete.delete.delete,80,80,0.2,-1,(timed_out)
delete.delete.delete.delete.delete,80,80,0.2,-1,(timed_out)
delete.delete.delete.delete.delete,80,80,0.2,26.758545398712158,(good)
create.create.create.create.create,30,30,0.2,200.12662196159363,(good)
create.create.create.create.create,30,30,0.2,24.982147932052612,(good)
create.create.create.create.create,30,30,0.2,4.727103233337402,(good)
create.create.create.create.create,30,30,0.2,-1,(timed_out)
create.create.create.create.create,30,30,0.2,319.43165040016174,(good)
create.create.create.create.create,30,30,0.2,23.46965718269348,(good)
create.create.create.create.create,30,30,0.2,31.267805099487305,(good)
create.create.create.create.create,50,50,0.2,-1,(timed_out)
create.create.create.create.create,50,50,0.2,-1,(timed_out)
create.create.create.create.create,50,50,0.2,-1,(timed_out)
create.create.create.create.create,50,50,0.2,6.935357570648193,(good)
create.create.create.create.create,50,50,0.2,4.52216100692749,(good)
create.create.create.create.create,50,50,0.2,-1,(timed_out)
create.create.create.create.create,50,50,0.2,9.419325590133667,(good)
create.create.create.create.create,80,80,0.2,-1,(NA)
create.create.create.create.create,80,80,0.2,-1,(NA)
create.create.create.create.create,80,80,0.2,-1,(NA)
create.create.create.create.create,80,80,0.2,-1,(NA)
create.create.create.create.create,80,80,0.2,-1,(NA)
create.create.create.create.create,80,80,0.2,-1,(NA)
create.create.create.create.create,80,80,0.2,-1,(NA)
merge.merge.merge.merge.merge,30,30,0.2,-1,(timed_out)
merge.merge.merge.merge.merge,30,30,0.2,55.022971391677856,(good)
merge.merge.merge.merge.merge,30,30,0.2,14.523596286773682,(good)
merge.merge.merge.merge.merge,30,30,0.2,75.76862287521362,(good)
merge.merge.merge.merge.merge,30,30,0.2,216.38667488098145,(good)
merge.merge.merge.merge.merge,30,30,0.2,8.152170419692993,(good)
merge.merge.merge.merge.merge,30,30,0.2,3.256531238555908,(good)
merge.merge.merge.merge.merge,50,50,0.2,5.153336763381958,(good)
merge.merge.merge.merge.merge,50,50,0.2,183.74554419517517,(good)
merge.merge.merge.merge.merge,50,50,0.2,-1,(timed_out)
merge.merge.merge.merge.merge,50,50,0.2,-1,(timed_out)
merge.merge.merge.merge.merge,50,50,0.2,0.6062264442443848,(good)
merge.merge.merge.merge.merge,50,50,0.2,196.7241337299347,(good)
merge.merge.merge.merge.merge,50,50,0.2,-1,(timed_out)
merge.merge.merge.merge.merge,80,80,0.2,-1,(timed_out)
merge.merge.merge.merge.merge,80,80,0.2,-1,(timed_out)
merge.merge.merge.merge.merge,80,80,0.2,-1,(timed_out)
merge.merge.merge.merge.merge,80,80,0.2,-1,(timed_out)
merge.merge.merge.merge.merge,80,80,0.2,-1,(timed_out)
merge.merge.merge.merge.merge,80,80,0.2,-1,(timed_out)
merge.merge.merge.merge.merge,80,80,0.2,-1,(timed_out)
split.split.split.split.split,30,30,0.2,6.019117593765259,(good)
split.split.split.split.split,30,30,0.2,29.600132942199707,(good)
split.split.split.split.split,30,30,0.2,12.273963212966919,(good)
split.split.split.split.split,30,30,0.2,18.133158922195435,(good)
split.split.split.split.split,30,30,0.2,7.179861783981323,(good)
split.split.split.split.split,30,30,0.2,81.53861999511719,(good)
split.split.split.split.split,30,30,0.2,17.551231145858765,(good)
split.split.split.split.split,50,50,0.2,19.971298694610596,(good)
split.split.split.split.split,50,50,0.2,96.53036499023438,(good)
split.split.split.split.split,50,50,0.2,-1,(timed_out)
split.split.split.split.split,50,50,0.2,27.58443021774292,(good)
split.split.split.split.split,50,50,0.2,1.9862399101257324,(good)
split.split.split.split.split,50,50,0.2,15.469106912612915,(good)
split.split.split.split.split,50,50,0.2,-1,(timed_out)
split.split.split.split.split,80,80,0.2,-1,(timed_out)
split.split.split.split.split,80,80,0.2,-1,(timed_out)
split.split.split.split.split,80,80,0.2,-1,(timed_out)
split.split.split.split.split,80,80,0.2,262.7111372947693,(good)
split.split.split.split.split,80,80,0.2,-1,(timed_out)
split.split.split.split.split,80,80,0.2,-1,(timed_out)
split.split.split.split.split,80,80,0.2,-1,(timed_out)
